name,address,jibun_address,district,dong,category,description,url,lat,lng
하이카서비스둔촌점,서울특별시 강동구 천호대로 1196,서울특별시 강동구 둔촌동 50-2,강동구,둔촌동,자동차 전문 수리업,,,37.53439216,127.14427804
신호자동차정비공업사,서울특별시 구로구 가마산로 160,서울특별시 구로구 구로동 707-13,구로구,구로동,자동차 전문 수리업,,,37.49003742,126.88153176
송일자동차공업주,서울특별시 송파구 문정로4길 25,서울특별시 송파구 문정동 89-12,송파구,문정동,자동차 전문 수리업,,,37.48393828,127.12650886
쌍용자동차방배서비스프라자,서울특별시 서초구 방배중앙로 74,서울특별시 서초구 방배동 941-2,서초구,방배동,자동차 전문 수리업,,,37.486159,126.99011779
곰식이카,서울특별시 송파구 백제고분로46길 17,서울특별시 송파구 송파동 138-7,송파구,송파동,자동차 전문 수리업,,,37.50808979,127.11314705
동신자동차공업사,서울특별시 노원구 석계로 65,서울특별시 노원구 월계동 429-9,노원구,월계동,자동차 전문 수리업,,,37.62051759,127.06270733
대일자동차공업사,서울특별시 관악구 조원로 52,서울특별시 관악구 신림동 560-3,관악구,신림동,자동차 전문 수리업,,,37.48353784,126.90816878
르노자동차서비스코너도림점,서울특별시 영등포구 도신로 55,서울특별시 영등포구 도림동 254-6,영등포구,도림동,자동차 전문 수리업,,,37.50581195,126.89865255
르노자동차서비스코너양천신정점,서울특별시 양천구 신월로 329,서울특별시 양천구 신정동 978-16,양천구,신정동,자동차 전문 수리업,,,37.52198768,126.85762368
썬카센타,서울특별시 중랑구 중랑천로 178,서울특별시 중랑구 중화동 330-111,중랑구,중화동,자동차 전문 수리업,,,37.60052705,127.0741053
대왕자동차정비공업사,서울특별시 금천구 독산로 29,서울특별시 금천구 시흥동 907-7,금천구,시흥동,자동차 전문 수리업,,,37.44994607,126.90553142
현대자동차공업사,서울특별시 영등포구 선유동2로 7,서울특별시 영등포구 양평동3가 77-70,영등포구,양평동3가,자동차 전문 수리업,,,37.5298921,126.89447925
르노자동차서비스코너오금점,서울특별시 송파구 동남로23길 34,서울특별시 송파구 오금동 64-6,송파구,오금동,자동차 전문 수리업,,,37.50262604,127.13388015
르노자동차서비스코너청파점,서울특별시 용산구 청파로 327,서울특별시 용산구 청파동1가 150-2,용산구,청파동1가,자동차 전문 수리업,,,37.54892846,126.96976271
르노자동차서비스코너양재점,서울특별시 서초구 마방로 50,서울특별시 서초구 양재동 263-3,서초구,양재동,자동차 전문 수리업,,,37.47658297,127.04273453
창성자동차공업사,서울특별시 서초구 방배천로 132,서울특별시 서초구 방배동 863-6,서초구,방배동,자동차 전문 수리업,,,37.48763619,126.98558345
공임나라HT모터스,서울특별시 은평구 북한산로 253,서울특별시 은평구 진관동 322-1,은평구,진관동,자동차 전문 수리업,,,37.65292643,126.93805867
르노자동차서비스코너신림점,서울특별시 관악구 봉천로 292-1,서울특별시 관악구 신림동 1415-26,관악구,신림동,자동차 전문 수리업,,,37.48663609,126.93319856
루마버텍스영등포구,서울특별시 영등포구 선유로 166,서울특별시 영등포구 양평동3가 67-2,영등포구,양평동3가,자동차 전문 수리업,,,37.5283494,126.89227534
현대자동차황학남부점,서울특별시 중구 마장로18길 9,서울특별시 중구 황학동 1092,중구,황학동,자동차 전문 수리업,,,37.56745455,127.02320426
르노자동차서비스코너답십리점,서울특별시 동대문구 한천로 137,서울특별시 동대문구 답십리동 1-333,동대문구,답십리동,자동차 전문 수리업,,,37.57336675,127.06632415
쌍용자동차창동정비사업소주,서울특별시 도봉구 도봉로 606,서울특별시 도봉구 창동 750-3,도봉구,창동,자동차 종합 수리업,,,37.65856659,127.04133134
르노자동차서비스코너방배점,서울특별시 서초구 효령로 33,서울특별시 서초구 방배동 528-98,서초구,방배동,자동차 종합 수리업,,,37.47832906,126.98814033
이레서비스주,서울특별시 성동구 성수이로 122,서울특별시 성동구 성수동2가 277-19,성동구,성수동2가,자동차 종합 수리업,,,37.54566557,127.05780139
마스타자동차관리주,서울특별시 서초구 서초중앙로31길 6-5,서울특별시 서초구 반포동 50-11,서초구,반포동,자동차 종합 수리업,,,37.50031371,127.01120723
한국지엠관악서비스센터주,서울특별시 관악구 봉천로12길 5,서울특별시 관악구 신림동 1427-1,관악구,신림동,자동차 종합 수리업,,,37.48839081,126.92934124
한불엠앤에스주,서울특별시 성동구 광나루로 310,서울특별시 성동구 성수동2가 281-4,성동구,성수동2가,자동차 종합 수리업,,,37.54780651,127.06445696
더블서비스주,서울특별시 성동구 연무장11길 19,서울특별시 성동구 성수동2가 317-2,성동구,성수동2가,자동차 종합 수리업,,,37.54365653,127.05741511
엘앤티렉서스성주,서울특별시 성동구 광나루로 262,서울특별시 성동구 성수동2가 277-10,성동구,성수동2가,자동차 종합 수리업,,,37.5480257,127.05878773
르노자동차지정정비센터영등포정비,서울특별시 영등포구 경인로90길 10,서울특별시 영등포구 문래동1가 33,영등포구,문래동1가,자동차 종합 수리업,,,37.51333706,126.90067835
한라자동차정비주,서울특별시 도봉구 마들로 329,서울특별시 도봉구 창동 789-2,도봉구,창동,자동차 종합 수리업,,,37.64188452,127.05345699
씨엠티모터스,서울특별시 성동구 광나루로6길 49,서울특별시 성동구 성수동2가 280-4,성동구,성수동2가,자동차 종합 수리업,,,37.54621157,127.06476112
종합카인테리어,서울특별시 성동구 자동차시장1길 101,서울특별시 성동구 용답동 236-6,성동구,용답동,자동차용 전용 신품 부품 판매업,,,37.56025581,127.06885909
공임나라효봉,서울특별시 중랑구 용마산로 564,서울특별시 중랑구 망우동 357-34,중랑구,망우동,자동차 세차업,,,37.60128218,127.10072942
르노퇴계로점,서울특별시 중구 퇴계로 294-1,서울특별시 중구 쌍림동 151-36,중구,쌍림동,자동차 종합 수리업,,,37.56328514,127.00439159
빠방,서울특별시 강남구 도곡로 222,서울특별시 강남구 도곡동 542-3,강남구,도곡동,자동차 전문 수리업,,,37.49281897,127.04321871
한양카센타,서울특별시 강남구 선릉로153길 6,서울특별시 강남구 신사동 665-7,강남구,신사동,자동차 전문 수리업,,,37.52500432,127.03901762
스카니아그룹,서울특별시 강남구 언주로 711,서울특별시 강남구 논현동 71-2,강남구,논현동,자동차 종합 수리업,,,37.51707721,127.03343691
대은자동차공업사,서울특별시 강서구 강서로74길 20,서울특별시 강서구 등촌동 765,강서구,등촌동,자동차 전문 수리업,,,37.56725206,126.84205303
정원자동차공업사,서울특별시 관악구 남부순환로152길 20,서울특별시 관악구 신림동 1572-22,관악구,신림동,자동차 전문 수리업,,,37.48186088,126.9190135
중곡기아오토큐,서울특별시 광진구 면목로 194,서울특별시 광진구 중곡동 554-5,광진구,중곡동,자동차 전문 수리업,,,37.57047269,127.08345947
카젠,서울특별시 광진구 아차산로 447,서울특별시 광진구 구의동 219-11,광진구,구의동,자동차 전문 수리업,,,37.5390396,127.09194451
공단써비스쎈타,서울특별시 구로구 구로동로 2,서울특별시 구로구 가리봉동 124-38,구로구,가리봉동,자동차 전문 수리업,,,37.48215034,126.88740086
기마자동차검사정비공업사,서울특별시 금천구 두산로3길 4,서울특별시 금천구 독산동 335-22,금천구,독산동,자동차 종합 수리업,,,37.47070035,126.88935112
이삭자동차공업사,서울특별시 금천구 두산로5길 24,서울특별시 금천구 독산동 303-5,금천구,독산동,자동차 종합 수리업,,,37.47145827,126.89050307
OK자동차공업사,서울특별시 금천구 시흥대로12길 10,서울특별시 금천구 시흥동 962-1,금천구,시흥동,자동차 전문 수리업,,,37.43897042,126.90391805
독산기아오토큐,서울특별시 금천구 시흥대로153길 15,서울특별시 금천구 독산동 144-3,금천구,독산동,자동차 전문 수리업,,,37.47694278,126.89760622
행복외형관리,서울특별시 노원구 공릉로 292,서울특별시 노원구 하계동 141-11,노원구,하계동,자동차 전문 수리업,,,37.63340517,127.07238192
카젠창동하나로마트점,서울특별시 도봉구 마들로11길 20,서울특별시 도봉구 창동 1-10,도봉구,창동,자동차 전문 수리업,,,37.65511212,127.05083735
오작교휠얼라이먼트,서울특별시 동대문구 한천로20길 3,서울특별시 동대문구 장안동 164-11,동대문구,장안동,자동차 전문 수리업,,,37.56979971,127.06469098
종합카에어컨,서울특별시 동대문구 한천로4길 8,서울특별시 동대문구 장안동 412-1,동대문구,장안동,자동차 전문 수리업,,,37.56361277,127.05917349
삼진자동차공업사,서울특별시 마포구 새터산길 1-5,서울특별시 마포구 성산동 200-362,마포구,성산동,자동차 전문 수리업,,,37.56490643,126.90700502
르노자동차서비스코너창전점,서울특별시 마포구 서강로 84,서울특별시 마포구 창전동 13-22,마포구,창전동,자동차 전문 수리업,,,37.55058901,126.93271149
3M서울오토갤러리점,서울특별시 서초구 양재대로11길 36,서울특별시 서초구 양재동 217,서초구,양재동,자동차 전문 수리업,,,37.46183586,127.03537905
옥수점기아오토큐,서울특별시 성동구 독서당로 214,서울특별시 성동구 옥수동 285-85,성동구,옥수동,자동차 전문 수리업,,,37.54348939,127.01456308
오토라인모터스,서울특별시 성동구 성수일로4길 39,서울특별시 성동구 성수동2가 333-64,성동구,성수동2가,자동차 종합 수리업,,,37.54218982,127.05334047
MSP외장관리,서울특별시 성북구 정릉로 336-1,서울특별시 성북구 정릉동 16-21,성북구,정릉동,자동차 전문 수리업,,,37.60175587,127.02044045
삼정자동차공업사,서울특별시 성북구 정릉로36길 5,서울특별시 성북구 정릉동 16-180,성북구,정릉동,자동차 전문 수리업,,,37.60222472,127.01843615
르노자동차서비스코너방이점,서울특별시 송파구 위례성대로12길 12,서울특별시 송파구 방이동 164-6,송파구,방이동,자동차 전문 수리업,,,37.512829,127.12225947
현대자동차풍납점,서울특별시 송파구 토성로 49,서울특별시 송파구 풍납동 241-3,송파구,풍납동,자동차 전문 수리업,,,37.52963012,127.11587217
카서비스투,서울특별시 양천구 목동동로 309,서울특별시 양천구 목동 917-6,양천구,목동,자동차 전문 수리업,,,37.52914434,126.87600559
신정남부점기아오토큐,서울특별시 양천구 신목로 41,서울특별시 양천구 신정동 114-16,양천구,신정동,자동차 전문 수리업,,,37.5190678,126.87286627
대성자동밋션,서울특별시 양천구 중앙로32길 75,서울특별시 양천구 신정동 1015-3,양천구,신정동,자동차 전문 수리업,,,37.52076713,126.86167573
대림자동차공업사,서울특별시 영등포구 대림로 188,서울특별시 영등포구 대림동 692-1,영등포구,대림동,자동차 전문 수리업,,,37.49773026,126.89903666
평우서비스,서울특별시 영등포구 대림로 202,서울특별시 영등포구 대림동 689,영등포구,대림동,자동차 전문 수리업,,,37.49871193,126.89853775
형제자동차공업사,서울특별시 영등포구 대림로 241,서울특별시 영등포구 대림동 783-4,영등포구,대림동,자동차 전문 수리업,,,37.5020529,126.89650887
쌍둥이카정비공업사,서울특별시 영등포구 양평로28길 34,서울특별시 영등포구 양평동5가 131-2,영등포구,양평동5가,자동차 전문 수리업,,,37.54226078,126.89219875
차사랑정비공업사,서울특별시 은평구 가좌로 309,서울특별시 은평구 신사동 40-6,은평구,신사동,자동차 전문 수리업,,,37.59539853,126.9102169
종로옥인점현대자동차,서울특별시 종로구 자하문로 73,서울특별시 종로구 옥인동 10-1,종로구,옥인동,자동차 종합 수리업,,,37.58259881,126.97029253
신당기아오토큐,서울특별시 중구 동호로 198,서울특별시 중구 신당동 425-7,중구,신당동,자동차 전문 수리업,,,37.55577046,127.01019696
중화점현대자동차,서울특별시 중랑구 동일로 828,서울특별시 중랑구 중화동 283-9,중랑구,중화동,자동차 전문 수리업,,,37.60445199,127.07929593
평우서비스,서울특별시 중랑구 동일로163길 22,서울특별시 중랑구 묵동 238-122,중랑구,묵동,자동차 전문 수리업,,,37.6120495,127.07600816
로뎀모터스,서울특별시 중랑구 상봉로 58,서울특별시 중랑구 망우동 523-4,중랑구,망우동,자동차 전문 수리업,,,37.59101652,127.09388798
모범카공업사,서울특별시 중랑구 중랑천로 262-1,서울특별시 중랑구 묵동 242-89,중랑구,묵동,자동차 전문 수리업,,,37.60807784,127.0733087
늘좋은공업사,서울특별시 강동구 동남로85길 6,서울특별시 강동구 고덕동 511,강동구,고덕동,자동차 전문 수리업,,,37.56148774,127.15640684
씨앤씨,서울특별시 강서구 화곡로 256,서울특별시 강서구 화곡동 71-5,강서구,화곡동,자동차 전문 수리업,,,37.54770618,126.84640573
경원카쎈타,서울특별시 관악구 봉천로 408-1,서울특별시 관악구 봉천동 912-10,관악구,봉천동,자동차 전문 수리업,,,37.48265083,126.94527728
올카모터스,서울특별시 도봉구 시루봉로 274,서울특별시 도봉구 방학동 624-43,도봉구,방학동,자동차 종합 수리업,,,37.67064935,127.03955848
한일자동차공업사,서울특별시 서대문구 홍제천로6길 25,서울특별시 서대문구 연희동 650,서대문구,연희동,자동차 전문 수리업,,,37.57437117,126.92578478
헤윰자동차,서울특별시 성동구 성수일로 107,서울특별시 성동구 성수동1가 13-459,성동구,성수동1가,자동차 전문 수리업,,,37.5499302,127.05152403
만도플라자,서울특별시 성동구 행당로 113-2,서울특별시 성동구 행당동 317-77,성동구,행당동,자동차 전문 수리업,,,37.55819038,127.03153125
일원엠티비,서울특별시 강남구 개포로124길 9,서울특별시 강남구 일원동 625-28,강남구,일원동,자전거 및 기타 운송장비 소매업,,,37.49395104,127.08295585
둔촌자전거,서울특별시 강동구 양재대로96길 15,서울특별시 강동구 둔촌동 494-6,강동구,둔촌동,자전거 및 기타 운송장비 소매업,,,37.52970523,127.13818239
대교기공사,서울특별시 강동구 천호대로 983-1,서울특별시 강동구 천호동 459-25,강동구,천호동,자전거 및 기타 운송장비 소매업,,,37.53959825,127.12178268
서울바이크,서울특별시 관악구 관악로 285,서울특별시 관악구 봉천동 1703,관악구,봉천동,자전거 및 기타 운송장비 소매업,,,37.48939465,126.95544899
환이바이크,서울특별시 관악구 조원로 70,서울특별시 관악구 신림동 547-1,관악구,신림동,자전거 및 기타 운송장비 소매업,,,37.48377361,126.91013582
자전거가게,서울특별시 광진구 능동로7길 41-2,서울특별시 광진구 자양동 553-394,광진구,자양동,자전거 및 기타 운송장비 소매업,,,37.53737165,127.06676747
으뜸케어,서울특별시 노원구 덕릉로 863,서울특별시 노원구 상계동 1369-5,노원구,상계동,자전거 및 기타 운송장비 소매업,,,37.67318517,127.08356304
용신코렉스,서울특별시 노원구 동일로 1645,서울특별시 노원구 상계동 1118-56,노원구,상계동,자전거 및 기타 운송장비 소매업,,,37.67536428,127.05502264
자전거포,서울특별시 노원구 한글비석로 444,서울특별시 노원구 상계동 450,노원구,상계동,자전거 및 기타 운송장비 소매업,,,37.66360845,127.06848977
우리동네자전거포,서울특별시 노원구 한글비석로31길 27,서울특별시 노원구 상계동 389-595,노원구,상계동,자전거 및 기타 운송장비 소매업,,,37.66062564,127.06945036
찾아가는자전거,서울특별시 마포구 희우정로 96,서울특별시 마포구 망원동 397-20,마포구,망원동,자전거 및 기타 운송장비 소매업,,,37.55403661,126.90229929
유승MTB,서울특별시 서대문구 성산로 320,서울특별시 서대문구 연희동 220-13,서대문구,연희동,자전거 및 기타 운송장비 소매업,,,37.56601892,126.92575911
대광자전거,서울특별시 서대문구 응암로 139,서울특별시 서대문구 북가좌동 334-1,서대문구,북가좌동,자전거 및 기타 운송장비 소매업,,,37.58477006,126.91457723
고스트휠,서울특별시 서초구 바우뫼로6길 66,서울특별시 서초구 우면동 13-10,서초구,우면동,자전거 및 기타 운송장비 소매업,,,37.46840613,127.02833963
문화자전거,서울특별시 성북구 화랑로 166,서울특별시 성북구 상월곡동 25-38,성북구,상월곡동,자전거 및 기타 운송장비 소매업,,,37.6064956,127.04921873
프로사이클,서울특별시 송파구 양재대로71길 4-23,서울특별시 송파구 방이동 186-2,송파구,방이동,자전거 및 기타 운송장비 소매업,,,37.511383,127.12643075
모노스토리지,서울특별시 송파구 토성로 38-6,서울특별시 송파구 풍납동 508,송파구,풍납동,자전거 및 기타 운송장비 소매업,,,37.52946069,127.11406176
대림윤업사,서울특별시 영등포구 대림로 185,서울특별시 영등포구 대림동 739-3,영등포구,대림동,자전거 및 기타 운송장비 소매업,,,37.4973514,126.89852828
도림자전거,서울특별시 영등포구 도신로29가길 8,서울특별시 영등포구 도림동 80-12,영등포구,도림동,자전거 및 기타 운송장비 소매업,,,37.50917873,126.90595448
삼광자전거,서울특별시 영등포구 신길로 231,서울특별시 영등포구 영등포동 602-128,영등포구,영등포동,자전거 및 기타 운송장비 소매업,,,37.51279506,126.91019152
천호자전거,서울특별시 강동구 구천면로 241,서울특별시 강동구 천호동 397-25,강동구,천호동,자전거 및 기타 운송장비 소매업,,,37.54210266,127.13055611
유신자전차,서울특별시 강동구 상암로 59,서울특별시 강동구 암사동 495-14,강동구,암사동,자전거 및 기타 운송장비 소매업,,,37.54921214,127.13001401
삼천리자전거,서울특별시 강동구 올림픽로 707,서울특별시 강동구 천호동 332-28,강동구,천호동,자전거 및 기타 운송장비 소매업,,,37.54449603,127.12527587
자전거포강가,서울특별시 강서구 강서로76길 18,서울특별시 강서구 가양동 146-56,강서구,가양동,자전거 및 기타 운송장비 소매업,,,37.56918985,126.84253567
도프존,서울특별시 광진구 능동로4길 78,서울특별시 광진구 자양동 793,광진구,자양동,자전거 및 기타 운송장비 소매업,,,37.53127873,127.07047293
풀아우터,서울특별시 광진구 자양강변길 111,서울특별시 광진구 자양동 91-25,광진구,자양동,자전거 및 기타 운송장비 소매업,,,37.53234502,127.0650546
사공일구이커뮤니티,서울특별시 마포구 망원로 5,서울특별시 마포구 망원동 453-39,마포구,망원동,자전거 및 기타 운송장비 소매업,,,37.55596975,126.89757741
엠티비아카데미나인,서울특별시 마포구 신수로 21,서울특별시 마포구 현석동 48-2,마포구,현석동,자전거 및 기타 운송장비 소매업,,,37.54369713,126.93406424
강변MTB,서울특별시 마포구 토정로 278,서울특별시 마포구 용강동 116-3,마포구,용강동,자전거 및 기타 운송장비 소매업,,,37.54183547,126.94048164
신사모터스,서울특별시 서초구 사평대로 335,서울특별시 서초구 반포동 745,서초구,반포동,자전거 및 기타 운송장비 소매업,,,37.50343007,127.01974635
뉴바이크,서울특별시 성북구 화랑로 113,서울특별시 성북구 하월곡동 10-23,성북구,하월곡동,자전거 및 기타 운송장비 소매업,,,37.60431726,127.0439966
폴바이크,서울특별시 영등포구 당산로49길 28,서울특별시 영등포구 당산동6가 353-7,영등포구,당산동6가,자전거 및 기타 운송장비 소매업,,,37.53679892,126.90040963
벨로픽스,서울특별시 중랑구 중랑천로 212,서울특별시 중랑구 중화동 332-110,중랑구,중화동,자전거 및 기타 운송장비 소매업,,,37.60359029,127.07431219
유한사,서울특별시 도봉구 해등로 195,서울특별시 도봉구 쌍문동 56,도봉구,쌍문동,자전거 및 기타 운송장비 소매업,,,37.65783919,127.03379459
STAGE1,서울특별시 송파구 도곡로62길 17,서울특별시 송파구 잠실동 302-4,송파구,잠실동,자전거 및 기타 운송장비 소매업,,,37.50398239,127.07833003
삼천리상회,서울특별시 송파구 올림픽로 607,서울특별시 송파구 풍납동 481-1,송파구,풍납동,자전거 및 기타 운송장비 소매업,,,37.53602088,127.12217286
엠케이바이크,서울특별시 강동구 고덕로 85,서울특별시 강동구 암사동 446-18,강동구,암사동,자전거 및 기타 운송장비 소매업,,,37.55496421,127.1347433
이지바이크,서울특별시 노원구 동일로208길 20,서울특별시 노원구 중계동 512,노원구,중계동,자전거 및 기타 운송장비 소매업,,,37.64325612,127.06699809
성창상회,서울특별시 성북구 돌곶이로 44-1,서울특별시 성북구 석관동 301-20,성북구,석관동,자전거 및 기타 운송장비 소매업,,,37.60813037,127.06006946
지원사,서울특별시 도봉구 방학로 178,서울특별시 도봉구 방학동 668-6,도봉구,방학동,자전거 및 기타 운송장비 소매업,,,37.66246163,127.03235732
루비컴퍼니,서울특별시 서초구 신반포로 320,서울특별시 서초구 반포동 703-2,서초구,반포동,자전거 및 기타 운송장비 소매업,,,37.51007965,127.01876409
튼튼자전거,서울특별시 강동구 구천면로 494-1,서울특별시 강동구 명일동 249-3,강동구,명일동,자전거 및 기타 운송장비 소매업,,,37.5490131,127.15323482
케이앤바이크샵,서울특별시 동대문구 천호대로85길 40,서울특별시 동대문구 장안동 448-1,동대문구,장안동,자전거 및 기타 운송장비 소매업,,,37.56358151,127.06708514
팀바이크76,서울특별시 종로구 창의문로 142,서울특별시 종로구 부암동 261-1,종로구,부암동,자전거 및 기타 운송장비 소매업,,,37.59287763,126.96480811
광천자전차,서울특별시 영등포구 도영로 45,서울특별시 영등포구 도림동 208-1,영등포구,도림동,자전거 및 기타 운송장비 소매업,,,37.5099017,126.89771956
번영상회,서울특별시 구로구 서해안로20길 10,서울특별시 구로구 오류동 203-26,구로구,오류동,자전거 및 기타 운송장비 소매업,,,37.48935452,126.8376151
동기상회,서울특별시 노원구 한글비석로 463,서울특별시 노원구 상계동 456-16,노원구,상계동,자전거 및 기타 운송장비 소매업,,,37.66421328,127.0664389
엘파마자전거,서울특별시 광진구 자양로 237-1,서울특별시 광진구 구의동 79-19,광진구,구의동,자전거 및 기타 운송장비 소매업,,,37.54802536,127.08827777
자전거할인매장,서울특별시 성북구 돌곶이로 67,서울특별시 성북구 석관동 248-3,성북구,석관동,자전거 및 기타 운송장비 소매업,,,37.60969912,127.05800947
동훈스포츠,서울특별시 강서구 화곡로 231,서울특별시 강서구 화곡동 95-41,강서구,화곡동,자전거 및 기타 운송장비 소매업,,,37.54590191,126.84466679
명성자전거,서울특별시 중랑구 면목로 211-1,서울특별시 중랑구 면목동 398-9,중랑구,면목동,자전거 및 기타 운송장비 소매업,,,37.57213051,127.08348396
캐빈스포츠,서울특별시 강북구 도봉로 285,서울특별시 강북구 수유동 95-5,강북구,수유동,자전거 및 기타 운송장비 소매업,,,37.63388461,127.02312294
신호바이크,서울특별시 구로구 신도림로 20,서울특별시 구로구 신도림동 397-2,구로구,신도림동,자전거 및 기타 운송장비 소매업,,,37.50659509,126.87874598
팩토리원,서울특별시 은평구 증산로 453,서울특별시 은평구 신사동 24-59,은평구,신사동,자전거 및 기타 운송장비 소매업,,,37.59676242,126.91478999
신광윤업사,서울특별시 은평구 진흥로 80-1,서울특별시 은평구 녹번동 162-9,은평구,녹번동,자전거 및 기타 운송장비 소매업,,,37.60389425,126.92200699
구니카,서울특별시 양천구 오목로48길 24,서울특별시 양천구 신정동 1002-8,양천구,신정동,자전거 및 기타 운송장비 소매업,,,37.52373304,126.86306169
신성상회,서울특별시 동작구 사당로 253-3,서울특별시 동작구 사당동 324-14,동작구,사당동,자전거 및 기타 운송장비 소매업,,,37.48367017,126.97587193
미술관옆자전거,서울특별시 동대문구 천호대로 225,서울특별시 동대문구 답십리동 465-39,동대문구,답십리동,자전거 및 기타 운송장비 소매업,,,37.57069074,127.04780285
바이크스패너,서울특별시 강동구 명일로 165,서울특별시 강동구 둔촌동 59-6,강동구,둔촌동,자전거 및 기타 운송장비 소매업,,,37.53375227,127.14442389
정MTB,서울특별시 영등포구 도신로 216,서울특별시 영등포구 신길동 159-3,영등포구,신길동,자전거 및 기타 운송장비 소매업,,,37.51143818,126.9151133
바이크하우스,서울특별시 관악구 신림로 167,서울특별시 관악구 신림동 403-23,관악구,신림동,자전거 및 기타 운송장비 소매업,,,37.47400408,126.93344721
썬바이크,서울특별시 강서구 허준로 76,서울특별시 강서구 가양동 1495,강서구,가양동,자전거 및 기타 운송장비 소매업,,,37.56841398,126.84864972
벨로인터내셔널,서울특별시 송파구 백제고분로31길 41,서울특별시 송파구 삼전동 111-7,송파구,삼전동,자전거 및 기타 운송장비 소매업,,,37.50639327,127.09573852
상경종합바이크,서울특별시 영등포구 신풍로 86,서울특별시 영등포구 신길동 4008,영등포구,신길동,자전거 및 기타 운송장비 소매업,,,37.49982457,126.91559011
홍제모터싸이클,서울특별시 서대문구 통일로 495-1,서울특별시 서대문구 홍은동 91-2,서대문구,홍은동,자전거 및 기타 운송장비 소매업,,,37.59217429,126.9408492
섭바이크,서울특별시 중랑구 동일로 966,서울특별시 중랑구 묵동 168-4,중랑구,묵동,자전거 및 기타 운송장비 소매업,,,37.61664425,127.07645458
삼천리자전거,서울특별시 동대문구 한천로10길 32,서울특별시 동대문구 장안동 216-32,동대문구,장안동,자전거 및 기타 운송장비 소매업,,,37.56621466,127.06301267
비바로드,서울특별시 강동구 상일로 29,서울특별시 강동구 상일동 268-3,강동구,상일동,자전거 및 기타 운송장비 소매업,,,37.54966183,127.17280229
성심자전거,서울특별시 구로구 개봉로 21,서울특별시 구로구 개봉동 403-90,구로구,개봉동,자전거 및 기타 운송장비 소매업,,,37.48752219,126.85592522
광성바이크,서울특별시 송파구 오금로 173-1,서울특별시 송파구 방이동 114-2,송파구,방이동,자전거 및 기타 운송장비 소매업,,,37.50962073,127.11394109
벨로스포츠,서울특별시 광진구 답십리로 404,서울특별시 광진구 중곡동 541-2,광진구,중곡동,자전거 및 기타 운송장비 소매업,,,37.57088587,127.08524844
공바이크,서울특별시 광진구 긴고랑로 79,서울특별시 광진구 중곡동 37-4,광진구,중곡동,자전거 및 기타 운송장비 소매업,,,37.56120957,127.08470546
아름다운두바퀴,서울특별시 강동구 양재대로89길 61,서울특별시 강동구 성내동 431,강동구,성내동,자전거 및 기타 운송장비 소매업,,,37.52718035,127.13212524
벨로데이,서울특별시 성동구 왕십리로 294-2,서울특별시 성동구 행당동 212-5,성동구,행당동,자전거 및 기타 운송장비 소매업,,,37.5604505,127.03631976
런앤,서울특별시 영등포구 버드나루로12길 8,서울특별시 영등포구 영등포동7가 94-64,영등포구,영등포동7가,자전거 및 기타 운송장비 소매업,,,37.52513913,126.91062924
원싸이클,서울특별시 서초구 방배중앙로 204,서울특별시 서초구 방배동 755-14,서초구,방배동,자전거 및 기타 운송장비 소매업,,,37.49724995,126.98569469
월드스포츠,서울특별시 송파구 백제고분로 221,서울특별시 송파구 삼전동 9-5,송파구,삼전동,자전거 및 기타 운송장비 소매업,,,37.50382891,127.09131321
쓰리와이피,서울특별시 성동구 서울숲2길 8-8,서울특별시 성동구 성수동1가 685-495,성동구,성수동1가,자전거 및 기타 운송장비 소매업,,,37.54724988,127.0394366
디스코바이크,서울특별시 용산구 서빙고로71길 6-15,서울특별시 용산구 동빙고동 159-4,용산구,동빙고동,자전거 및 기타 운송장비 소매업,,,37.52133462,126.99627829
삼천리자전거종암,서울특별시 성북구 종암로 77,서울특별시 성북구 종암동 17-2,성북구,종암동,자전거 및 기타 운송장비 소매업,,,37.59716641,127.03497876
CMB바이크,서울특별시 중랑구 답십리로77길 19,서울특별시 중랑구 면목동 383-3,중랑구,면목동,자전거 및 기타 운송장비 소매업,,,37.57244724,127.08150333
불광대조점,서울특별시 은평구 통일로 796,서울특별시 은평구 불광동 643,은평구,불광동,자전거 및 기타 운송장비 소매업,,,37.61633932,126.92575441
파워MTB파워엠티비,서울특별시 도봉구 방학로 53,서울특별시 도봉구 방학동 712-13,도봉구,방학동,자전거 및 기타 운송장비 소매업,,,37.66253803,127.04639965
참조은자전거,서울특별시 양천구 목동서로 35,서울특별시 양천구 목동 908-31,양천구,목동,자전거 및 기타 운송장비 소매업,,,37.53763802,126.88211275
삼천리자전거,서울특별시 강서구 수명로1길 110,서울특별시 강서구 내발산동 751,강서구,내발산동,자전거 및 기타 운송장비 소매업,,,37.5518566,126.82471427
한국에이투비,서울특별시 서초구 남부순환로 2457,서울특별시 서초구 서초동 1425-1,서초구,서초동,자전거 및 기타 운송장비 소매업,,,37.48275206,127.01913036
이바이크탑전기자전거,서울특별시 양천구 신목로2길 68,서울특별시 양천구 목동 404-5,양천구,목동,자전거 및 기타 운송장비 소매업,,,37.52382984,126.87734927
시리얼,서울특별시 강남구 논현로72길 16,서울특별시 강남구 역삼동 775-2,강남구,역삼동,자전거 및 기타 운송장비 소매업,,,37.49564899,127.04081168
